,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0,2020-07-20,20,7,2020,174,17,Afghanistan,AF,AFG,38041757.0,Asia,6.63481448
1,2020-07-19,19,7,2020,12,17,Afghanistan,AF,AFG,38041757.0,Asia,6.91082696
2,2020-07-18,18,7,2020,219,32,Afghanistan,AF,AFG,38041757.0,Asia,7.79406692
3,2020-07-17,17,7,2020,76,21,Afghanistan,AF,AFG,38041757.0,Asia,8.01224823
4,2020-07-16,16,7,2020,254,49,Afghanistan,AF,AFG,38041757.0,Asia,8.30140416
5,2020-07-15,15,7,2020,285,33,Afghanistan,AF,AFG,38041757.0,Asia,8.47226904
6,2020-07-14,14,7,2020,4,2,Afghanistan,AF,AFG,38041757.0,Asia,8.4564969
7,2020-07-13,13,7,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia,9.15835722
8,2020-07-12,12,7,2020,85,16,Afghanistan,AF,AFG,38041757.0,Asia,10.08102754
9,2020-07-11,11,7,2020,458,37,Afghanistan,AF,AFG,38041757.0,Asia,10.29132277
10,2020-07-10,10,7,2020,255,20,Afghanistan,AF,AFG,38041757.0,Asia,9.81290112
11,2020-07-09,9,7,2020,59,1,Afghanistan,AF,AFG,38041757.0,Asia,10.35178265
12,2020-07-08,8,7,2020,210,16,Afghanistan,AF,AFG,38041757.0,Asia,10.81180346
13,2020-07-07,7,7,2020,433,56,Afghanistan,AF,AFG,38041757.0,Asia,11.14827583
14,2020-07-06,6,7,2020,279,38,Afghanistan,AF,AFG,38041757.0,Asia,10.82494691
15,2020-07-05,5,7,2020,348,7,Afghanistan,AF,AFG,38041757.0,Asia,11.16667666
16,2020-07-04,4,7,2020,302,12,Afghanistan,AF,AFG,38041757.0,Asia,11.68715735
17,2020-07-03,3,7,2020,186,33,Afghanistan,AF,AFG,38041757.0,Asia,11.80281973
18,2020-07-02,2,7,2020,319,28,Afghanistan,AF,AFG,38041757.0,Asia,13.04356158
19,2020-07-01,1,7,2020,279,13,Afghanistan,AF,AFG,38041757.0,Asia,13.68759072
20,2020-06-30,30,6,2020,271,12,Afghanistan,AF,AFG,38041757.0,Asia,15.01245066
21,2020-06-29,29,6,2020,351,18,Afghanistan,AF,AFG,38041757.0,Asia,16.30050894
22,2020-06-28,28,6,2020,165,20,Afghanistan,AF,AFG,38041757.0,Asia,17.12328902
23,2020-06-27,27,6,2020,276,8,Afghanistan,AF,AFG,38041757.0,Asia,18.15110695
24,2020-06-26,26,6,2020,460,36,Afghanistan,AF,AFG,38041757.0,Asia,19.15000929
25,2020-06-25,25,6,2020,234,21,Afghanistan,AF,AFG,38041757.0,Asia,19.90444343
26,2020-06-24,24,6,2020,338,20,Afghanistan,AF,AFG,38041757.0,Asia,21.08735409
27,2020-06-23,23,6,2020,310,17,Afghanistan,AF,AFG,38041757.0,Asia,21.62360692
28,2020-06-22,22,6,2020,409,12,Afghanistan,AF,AFG,38041757.0,Asia,22.32020987
29,2020-06-21,21,6,2020,546,21,Afghanistan,AF,AFG,38041757.0,Asia,23.32436959
30,2020-06-20,20,6,2020,346,2,Afghanistan,AF,AFG,38041757.0,Asia,23.41900244
31,2020-06-19,19,6,2020,658,42,Afghanistan,AF,AFG,38041757.0,Asia,24.91472726
32,2020-06-18,18,6,2020,564,13,Afghanistan,AF,AFG,38041757.0,Asia,25.25382831
33,2020-06-17,17,6,2020,783,13,Afghanistan,AF,AFG,38041757.0,Asia,25.76379424
34,2020-06-16,16,6,2020,761,7,Afghanistan,AF,AFG,38041757.0,Asia,25.70070567
35,2020-06-15,15,6,2020,664,20,Afghanistan,AF,AFG,38041757.0,Asia,25.13290856
36,2020-06-14,14,6,2020,556,5,Afghanistan,AF,AFG,38041757.0,Asia,25.1749676
